timestamp,src_ip,dst_ip,protocol,pkt_size,pkts_in_sec,label
2025-11-25T08:29:09.366519Z,10.103.194.231,10.0.0.2,ICMP,69,2,0
2025-11-25T08:29:08.760519Z,10.96.121.23,10.21.18.73,TCP,66,4,0
2025-11-25T08:29:08.920519Z,192.168.203.41,192.168.253.234,UDP,89,2,0
2025-11-25T08:29:08.449519Z,192.168.93.229,192.168.0.10,TCP,1465,1,0
2025-11-25T08:29:08.585519Z,10.9.248.31,10.10.29.147,UDP,67,2,0
2025-11-25T08:29:09.224519Z,10.254.84.200,192.168.0.10,TCP,1168,5,0
2025-11-25T08:29:08.489519Z,10.16.160.19,192.168.0.10,UDP,233,5,0
2025-11-25T08:29:08.514519Z,10.72.160.95,192.168.0.10,TCP,1229,4,0
2025-11-25T08:29:09.245519Z,192.168.78.113,192.168.0.11,TCP,1028,2,0
2025-11-25T08:29:09.229519Z,10.83.156.177,192.168.0.11,ICMP,74,1,0
2025-11-25T08:29:08.497519Z,192.168.37.207,192.168.0.11,TCP,273,1,0
2025-11-25T08:29:08.705519Z,192.168.148.76,192.168.0.11,UDP,486,5,0
2025-11-25T08:29:09.162519Z,192.168.53.180,192.168.93.61,TCP,363,3,0
2025-11-25T08:29:08.483519Z,192.168.205.187,10.0.0.2,TCP,1063,4,0
2025-11-25T08:29:09.218519Z,10.34.5.243,192.168.181.24,UDP,523,5,0
2025-11-25T08:29:09.304519Z,10.200.128.60,192.168.0.10,UDP,406,3,0
2025-11-25T08:29:08.567519Z,10.131.69.215,192.168.0.10,TCP,515,4,0
2025-11-25T08:29:08.455519Z,192.168.182.29,192.168.0.10,UDP,324,4,0
2025-11-25T08:29:09.206519Z,10.54.8.37,192.168.0.10,UDP,531,5,0
2025-11-25T08:29:09.043519Z,10.197.11.214,192.168.116.120,ICMP,109,3,0
2025-11-25T08:29:08.967519Z,10.72.212.14,192.168.0.11,ICMP,101,1,0
2025-11-25T08:29:08.901519Z,10.118.170.195,192.168.59.32,UDP,433,2,0
2025-11-25T08:29:08.876519Z,192.168.218.40,10.0.0.2,TCP,1658,3,0
2025-11-25T08:29:08.820519Z,10.10.97.26,192.168.0.11,TCP,526,4,0
2025-11-25T08:29:08.464519Z,192.168.70.13,192.168.0.11,ICMP,61,3,0
2025-11-25T08:29:09.203519Z,10.253.38.123,192.168.0.10,UDP,203,4,0
2025-11-25T08:29:08.990519Z,10.167.246.86,192.168.0.11,UDP,131,2,0
2025-11-25T08:29:09.385519Z,10.238.91.100,10.168.79.29,TCP,703,4,0
2025-11-25T08:29:09.581519Z,10.41.245.213,192.168.0.10,ICMP,94,5,0
2025-11-25T08:29:10.070519Z,192.168.223.140,10.0.0.1,TCP,454,3,0
2025-11-25T08:29:10.404519Z,192.168.86.105,192.168.0.11,TCP,938,5,0
2025-11-25T08:29:09.700519Z,10.23.143.73,192.168.0.11,UDP,257,3,0
2025-11-25T08:29:10.158519Z,192.168.205.236,192.168.253.252,TCP,163,3,0
2025-11-25T08:29:09.580519Z,192.168.49.182,192.168.0.10,TCP,113,4,0
2025-11-25T08:29:10.227519Z,10.131.45.241,10.42.226.202,UDP,266,4,0
2025-11-25T08:29:10.208519Z,192.168.249.229,10.168.50.215,TCP,1096,4,0
2025-11-25T08:29:09.812519Z,10.230.100.121,192.168.0.11,TCP,356,3,0
2025-11-25T08:29:09.433519Z,192.168.166.19,10.0.0.1,ICMP,91,1,0
2025-11-25T08:29:09.553519Z,10.143.184.184,10.121.50.179,UDP,578,5,0
2025-11-25T08:29:10.159519Z,10.207.146.131,192.168.0.10,UDP,287,4,0
2025-11-25T08:29:09.716519Z,10.240.101.126,10.0.0.2,TCP,1341,4,0
2025-11-25T08:29:09.572519Z,192.168.251.56,192.168.0.10,TCP,212,3,0
2025-11-25T08:29:09.832519Z,192.168.83.232,10.0.0.1,TCP,399,5,0
2025-11-25T08:29:10.029519Z,10.24.92.58,192.168.81.125,UDP,162,2,0
2025-11-25T08:29:10.012519Z,10.70.201.175,10.0.0.1,UDP,423,3,0
2025-11-25T08:29:09.518519Z,192.168.10.110,192.168.0.11,UDP,164,3,0
2025-11-25T08:29:10.174519Z,10.242.240.155,10.228.50.243,TCP,846,3,0
2025-11-25T08:29:09.831519Z,10.151.66.51,192.168.63.98,TCP,211,2,0
2025-11-25T08:29:10.080519Z,192.168.26.152,10.0.0.1,ICMP,79,2,0
2025-11-25T08:29:09.589519Z,192.168.174.181,192.168.0.11,UDP,69,3,0
2025-11-25T08:29:10.006519Z,192.168.48.4,10.0.0.2,UDP,116,5,0
2025-11-25T08:29:10.098519Z,192.168.74.239,192.168.0.11,TCP,1224,5,0
2025-11-25T08:29:09.710519Z,192.168.227.187,192.168.0.11,TCP,616,4,0
2025-11-25T08:29:09.417519Z,10.48.240.48,192.168.147.158,ICMP,79,5,0
2025-11-25T08:29:09.538519Z,10.182.8.145,10.0.0.2,ICMP,87,1,0
2025-11-25T08:29:10.116519Z,192.168.70.204,10.166.223.215,TCP,532,1,0
2025-11-25T08:29:09.839519Z,10.36.246.85,10.0.0.1,TCP,757,4,0
2025-11-25T08:29:09.803519Z,192.168.113.132,10.0.0.2,UDP,258,2,0
2025-11-25T08:29:10.306519Z,192.168.62.39,192.168.0.10,UDP,415,1,0
2025-11-25T08:29:09.859519Z,10.227.145.91,192.168.134.56,TCP,574,1,0
2025-11-25T08:29:10.318519Z,10.45.83.208,10.0.0.1,TCP,1146,5,0
2025-11-25T08:29:09.482519Z,10.164.237.146,10.0.0.2,TCP,1682,4,0
2025-11-25T08:29:10.402519Z,10.56.118.254,10.0.0.2,TCP,105,4,0
2025-11-25T08:29:09.809519Z,192.168.130.124,10.0.0.2,TCP,257,3,0
2025-11-25T08:29:09.950519Z,10.220.172.49,192.168.0.10,TCP,715,5,0
2025-11-25T08:29:10.396519Z,10.72.102.117,10.0.0.2,UDP,259,5,0
2025-11-25T08:29:09.419519Z,10.196.187.248,192.168.0.11,TCP,1145,4,0
2025-11-25T08:29:09.614519Z,192.168.184.140,10.205.249.210,TCP,637,4,0
2025-11-25T08:29:10.101519Z,192.168.144.100,192.168.0.11,UDP,570,2,0
2025-11-25T08:29:09.748519Z,10.120.172.157,10.126.63.30,TCP,511,5,0
2025-11-25T08:29:09.432519Z,10.229.91.93,192.168.0.11,UDP,91,4,0
2025-11-25T08:29:09.963519Z,10.174.83.114,10.183.235.24,ICMP,60,2,0
2025-11-25T08:29:09.639519Z,10.2.254.161,10.253.198.220,TCP,670,4,0
2025-11-25T08:29:10.330519Z,10.60.152.255,10.0.0.1,TCP,638,5,0
2025-11-25T08:29:10.180519Z,192.168.11.79,192.168.0.10,UDP,245,1,0
2025-11-25T08:29:10.364519Z,192.168.55.100,192.168.25.160,UDP,150,2,0
2025-11-25T08:29:10.363519Z,10.178.69.231,192.168.0.10,TCP,1008,2,0
2025-11-25T08:29:09.443519Z,192.168.146.92,192.168.0.10,UDP,223,2,0
2025-11-25T08:29:09.655519Z,192.168.50.36,10.75.133.31,UDP,437,4,0
2025-11-25T08:29:09.647519Z,10.185.202.90,10.160.139.161,UDP,415,4,0
2025-11-25T08:29:09.573519Z,192.168.40.185,10.0.0.1,UDP,223,5,0
2025-11-25T08:29:09.595519Z,192.168.27.201,10.0.0.2,UDP,228,4,0
2025-11-25T08:29:09.527519Z,192.168.42.140,192.168.0.10,TCP,851,5,0
2025-11-25T08:29:09.961519Z,10.114.245.129,192.168.0.11,UDP,319,5,0
2025-11-25T08:29:09.635519Z,192.168.213.236,192.168.0.11,ICMP,74,5,0
2025-11-25T08:29:11.011519Z,192.168.230.157,10.0.0.1,TCP,1197,5,0
2025-11-25T08:29:11.145519Z,10.132.152.170,10.0.0.2,UDP,169,1,0
2025-11-25T08:29:10.936519Z,10.18.253.0,10.0.0.1,UDP,411,1,0
2025-11-25T08:29:10.681519Z,10.211.255.7,192.168.0.11,TCP,1213,2,0
2025-11-25T08:29:10.559519Z,10.162.225.62,10.0.0.2,UDP,424,5,0
2025-11-25T08:29:10.498519Z,10.42.37.127,192.168.0.10,UDP,73,1,0
2025-11-25T08:29:11.214519Z,192.168.6.51,192.168.21.106,TCP,623,5,0
2025-11-25T08:29:10.499519Z,10.243.253.159,10.228.240.121,TCP,1231,1,0
2025-11-25T08:29:11.222519Z,192.168.6.158,192.168.80.23,UDP,478,5,0
2025-11-25T08:29:11.077519Z,10.40.198.54,10.0.0.2,TCP,1375,5,0
2025-11-25T08:29:10.904519Z,10.196.154.206,10.0.0.2,TCP,651,1,0
2025-11-25T08:29:10.737519Z,10.111.71.215,10.0.0.1,TCP,1054,3,0
2025-11-25T08:29:11.323519Z,10.87.107.214,192.168.0.10,TCP,984,4,0
2025-11-25T08:29:10.992519Z,10.204.54.20,10.0.0.2,TCP,680,1,0
2025-11-25T08:29:10.790519Z,10.147.170.209,10.0.0.1,TCP,1293,4,0
2025-11-25T08:29:10.470519Z,10.154.35.100,10.158.59.56,TCP,877,1,0
2025-11-25T08:29:11.206519Z,192.168.240.72,10.32.50.63,UDP,103,1,0
2025-11-25T08:29:11.366519Z,10.213.187.228,10.0.0.1,TCP,624,3,0
2025-11-25T08:29:11.401519Z,10.242.205.79,10.0.0.2,UDP,515,2,0
2025-11-25T08:29:10.957519Z,10.62.2.154,10.0.0.1,UDP,220,5,0
2025-11-25T08:29:11.110519Z,10.146.72.156,192.168.0.10,TCP,821,1,0
2025-11-25T08:29:10.664519Z,192.168.33.106,192.168.0.11,UDP,234,3,0
2025-11-25T08:29:10.500519Z,10.99.227.27,192.168.0.11,TCP,357,3,0
2025-11-25T08:29:11.191519Z,192.168.47.197,10.0.0.2,TCP,1367,5,0
2025-11-25T08:29:11.115519Z,10.221.143.81,10.21.168.204,TCP,971,4,0
2025-11-25T08:29:11.227519Z,10.147.97.178,10.234.144.247,TCP,117,1,0
2025-11-25T08:29:10.793519Z,192.168.132.205,192.168.0.10,TCP,805,2,0
2025-11-25T08:29:10.892519Z,192.168.172.119,10.0.0.1,UDP,382,1,0
2025-11-25T08:29:11.289519Z,10.55.84.134,192.168.0.10,TCP,517,3,0
2025-11-25T08:29:11.017519Z,192.168.101.13,192.168.206.83,TCP,224,5,0
2025-11-25T08:29:10.881519Z,192.168.201.146,10.0.0.1,TCP,1549,2,0
2025-11-25T08:29:11.023519Z,192.168.126.26,192.168.0.11,TCP,1280,2,0
2025-11-25T08:29:10.456519Z,192.168.185.47,10.0.0.1,UDP,576,3,0
2025-11-25T08:29:10.814519Z,192.168.219.191,10.0.0.1,TCP,94,2,0
2025-11-25T08:29:11.256519Z,192.168.150.11,192.168.0.11,TCP,294,5,0
2025-11-25T08:29:10.952519Z,10.96.150.39,192.168.0.11,ICMP,82,5,0
2025-11-25T08:29:10.538519Z,192.168.234.172,10.0.0.2,ICMP,80,3,0
2025-11-25T08:29:10.553519Z,10.154.139.134,10.0.0.1,UDP,631,5,0
2025-11-25T08:29:10.709519Z,10.59.57.185,192.168.0.11,TCP,865,5,0
2025-11-25T08:29:10.558519Z,10.43.172.125,10.55.48.159,UDP,495,2,0
2025-11-25T08:29:10.878519Z,10.19.165.138,10.0.0.1,TCP,1630,3,0
2025-11-25T08:29:10.549519Z,10.191.68.235,192.168.0.10,TCP,1092,3,0
2025-11-25T08:29:10.659519Z,10.111.116.126,192.168.132.244,TCP,1240,2,0
2025-11-25T08:29:10.852519Z,10.10.202.231,192.168.14.46,UDP,683,3,0
2025-11-25T08:29:10.815519Z,192.168.209.116,10.39.108.2,TCP,1436,3,0
2025-11-25T08:29:12.378519Z,10.44.238.27,10.87.45.51,UDP,348,4,0
2025-11-25T08:29:11.937519Z,10.27.216.152,192.168.0.11,TCP,1026,2,0
2025-11-25T08:29:12.052519Z,10.67.135.74,10.0.0.1,TCP,266,5,0
2025-11-25T08:29:11.421519Z,192.168.199.191,192.168.0.10,UDP,300,5,0
2025-11-25T08:29:12.170519Z,10.11.206.143,192.168.0.10,UDP,153,3,0
2025-11-25T08:29:11.878519Z,10.210.127.110,192.168.0.10,UDP,141,3,0
2025-11-25T08:29:12.003519Z,10.254.208.37,192.168.0.10,TCP,1407,4,0
2025-11-25T08:29:12.190519Z,10.241.77.164,192.168.0.11,TCP,1290,5,0
2025-11-25T08:29:12.073519Z,192.168.186.210,192.168.0.11,UDP,174,3,0
2025-11-25T08:29:11.564519Z,10.98.84.78,10.0.0.2,TCP,335,1,0
2025-11-25T08:29:11.717519Z,10.79.65.130,10.0.0.2,TCP,483,1,0
2025-11-25T08:29:11.605519Z,192.168.57.25,10.0.0.2,UDP,480,5,0
2025-11-25T08:29:12.399519Z,10.179.30.19,192.168.0.11,ICMP,66,1,0
2025-11-25T08:29:11.884519Z,192.168.7.209,10.0.0.2,UDP,259,2,0
2025-11-25T08:29:11.948519Z,10.169.156.113,192.168.0.10,UDP,358,5,0
2025-11-25T08:29:11.557519Z,10.4.122.214,192.168.211.249,UDP,73,4,0
2025-11-25T08:29:12.324519Z,192.168.230.250,192.168.0.11,UDP,332,2,0
2025-11-25T08:29:11.831519Z,10.173.50.168,192.168.0.10,TCP,279,4,0
2025-11-25T08:29:12.002519Z,10.18.163.76,10.143.209.189,TCP,1175,1,0
2025-11-25T08:29:12.104519Z,192.168.196.57,192.168.0.10,UDP,481,1,0
2025-11-25T08:29:11.673519Z,192.168.102.16,10.0.0.2,UDP,430,3,0
2025-11-25T08:29:12.057519Z,192.168.213.33,10.57.70.174,UDP,48,5,0
2025-11-25T08:29:11.860519Z,192.168.99.169,10.0.0.1,UDP,202,4,0
2025-11-25T08:29:11.931519Z,10.49.126.68,10.248.48.171,TCP,91,1,0
2025-11-25T08:29:11.800519Z,192.168.71.125,10.0.0.1,TCP,590,4,0
2025-11-25T08:29:12.208519Z,192.168.50.39,192.168.164.95,TCP,947,1,0
2025-11-25T08:29:12.163519Z,192.168.69.39,192.168.0.11,TCP,939,3,0
2025-11-25T08:29:11.816519Z,192.168.114.244,192.168.195.82,TCP,964,5,0
2025-11-25T08:29:11.556519Z,10.23.145.223,10.160.25.138,TCP,1205,1,0
2025-11-25T08:29:11.580519Z,192.168.17.26,10.101.180.18,TCP,1212,3,0
2025-11-25T08:29:11.484519Z,10.116.48.152,10.0.0.2,ICMP,110,2,0
2025-11-25T08:29:11.623519Z,192.168.27.213,10.0.0.1,TCP,812,2,0
2025-11-25T08:29:12.110519Z,192.168.0.31,10.0.0.2,TCP,827,5,0
2025-11-25T08:29:12.101519Z,10.139.206.13,192.168.0.10,TCP,704,2,0
2025-11-25T08:29:11.874519Z,192.168.75.247,10.0.0.1,TCP,464,3,0
2025-11-25T08:29:11.464519Z,10.130.160.247,10.0.0.1,TCP,858,1,0
2025-11-25T08:29:11.658519Z,192.168.212.254,192.168.0.11,TCP,973,2,0
2025-11-25T08:29:12.342519Z,192.168.170.211,10.0.0.2,TCP,171,2,0
2025-11-25T08:29:12.070519Z,10.210.21.33,10.0.0.2,TCP,282,3,0
2025-11-25T08:29:11.947519Z,10.146.144.169,192.168.0.11,ICMP,120,5,0
2025-11-25T08:29:11.864519Z,10.211.138.156,10.0.0.2,TCP,336,2,0
2025-11-25T08:29:11.972519Z,10.7.118.213,192.168.0.11,UDP,82,5,0
2025-11-25T08:29:11.973519Z,10.174.69.84,10.122.115.67,UDP,117,4,0
2025-11-25T08:29:11.657519Z,10.206.191.63,10.0.0.1,ICMP,91,4,0
2025-11-25T08:29:11.969519Z,192.168.43.195,192.168.0.10,TCP,781,1,0
2025-11-25T08:29:11.818519Z,192.168.3.205,10.114.129.25,UDP,179,4,0
2025-11-25T08:29:11.999519Z,10.166.187.182,10.251.80.212,TCP,1050,5,0
2025-11-25T08:29:11.823519Z,192.168.244.116,192.168.0.10,ICMP,72,5,0
2025-11-25T08:29:11.970519Z,10.4.35.122,10.235.40.116,TCP,156,1,0
2025-11-25T08:29:12.390519Z,192.168.169.142,10.184.28.197,UDP,316,3,0
2025-11-25T08:29:13.036519Z,192.168.131.32,10.0.0.1,TCP,1154,3,0
2025-11-25T08:29:12.878519Z,10.246.97.208,192.168.177.254,UDP,427,2,0
2025-11-25T08:29:12.656519Z,10.99.247.143,10.0.0.2,UDP,100,4,0
2025-11-25T08:29:12.697519Z,10.157.48.177,192.168.0.11,TCP,1120,4,0
2025-11-25T08:29:12.809519Z,192.168.147.25,10.183.242.57,TCP,425,2,0
2025-11-25T08:29:12.743519Z,10.254.131.93,192.168.136.59,TCP,762,1,0
2025-11-25T08:29:12.824519Z,192.168.202.220,10.0.0.1,UDP,386,3,0
2025-11-25T08:29:13.189519Z,10.158.154.31,192.168.0.11,ICMP,78,1,0
2025-11-25T08:29:12.587519Z,10.199.67.218,192.168.68.177,TCP,501,5,0
2025-11-25T08:29:12.818519Z,10.35.238.65,192.168.0.10,TCP,464,2,0
2025-11-25T08:29:13.115519Z,10.68.237.187,192.168.56.226,TCP,466,5,0
2025-11-25T08:29:13.372519Z,10.66.191.25,192.168.0.10,TCP,447,3,0
2025-11-25T08:29:13.155519Z,10.233.248.226,10.247.248.2,ICMP,83,5,0
2025-11-25T08:29:12.642519Z,10.135.157.26,192.168.0.10,UDP,145,5,0
2025-11-25T08:29:12.524519Z,10.93.165.89,192.168.0.11,TCP,1015,4,0
2025-11-25T08:29:13.388519Z,10.156.33.90,192.168.0.11,UDP,400,2,0
2025-11-25T08:29:12.423519Z,192.168.30.183,192.168.211.8,TCP,1029,1,0
2025-11-25T08:29:13.351519Z,10.12.0.249,192.168.0.10,TCP,1118,1,0
2025-11-25T08:29:12.504519Z,10.78.189.153,192.168.0.10,UDP,441,3,0
2025-11-25T08:29:12.623519Z,192.168.93.186,10.0.0.2,TCP,910,5,0
2025-11-25T08:29:12.515519Z,10.217.255.203,10.0.0.1,TCP,1206,2,0
2025-11-25T08:29:13.129519Z,192.168.72.147,192.168.9.3,UDP,367,4,0
2025-11-25T08:29:13.046519Z,192.168.178.51,192.168.0.11,TCP,996,2,0
2025-11-25T08:29:13.191519Z,10.33.56.255,192.168.0.10,TCP,763,2,0
2025-11-25T08:29:13.373519Z,192.168.207.53,10.244.158.171,TCP,829,5,0
2025-11-25T08:29:12.934519Z,192.168.137.247,192.168.0.10,TCP,344,3,0
2025-11-25T08:29:12.938519Z,192.168.171.89,192.168.0.10,TCP,1224,3,0
2025-11-25T08:29:13.231519Z,192.168.215.114,10.0.0.2,UDP,488,5,0
2025-11-25T08:29:13.348519Z,10.177.116.67,192.168.0.10,TCP,95,1,0
2025-11-25T08:29:13.319519Z,10.78.141.39,10.0.0.2,TCP,1334,2,0
2025-11-25T08:29:12.490519Z,10.224.155.112,192.168.29.161,ICMP,103,3,0
2025-11-25T08:29:12.486519Z,10.123.3.247,10.0.0.2,TCP,1429,5,0
2025-11-25T08:29:13.171519Z,10.77.162.156,192.168.0.11,TCP,879,4,0
2025-11-25T08:29:12.563519Z,192.168.253.143,10.230.28.68,TCP,1522,3,0
2025-11-25T08:29:13.074519Z,192.168.33.55,10.0.0.2,TCP,745,1,0
2025-11-25T08:29:12.954519Z,192.168.181.36,10.0.0.1,TCP,291,1,0
2025-11-25T08:29:12.545519Z,10.215.86.186,192.168.0.10,TCP,1119,4,0
2025-11-25T08:29:13.172519Z,10.62.167.215,192.168.0.11,TCP,341,5,0
2025-11-25T08:29:12.890519Z,10.196.85.219,10.0.0.1,TCP,1396,2,0
2025-11-25T08:29:13.337519Z,10.66.165.176,10.160.179.54,TCP,600,4,0
2025-11-25T08:29:12.574519Z,192.168.83.80,10.0.0.1,UDP,656,4,0
2025-11-25T08:29:12.807519Z,10.186.196.51,10.0.0.1,UDP,267,1,0
2025-11-25T08:29:13.076519Z,10.175.254.225,192.168.0.11,TCP,589,5,0
2025-11-25T08:29:13.405519Z,192.168.7.127,10.0.0.2,TCP,388,5,0
2025-11-25T08:29:14.347519Z,192.168.225.174,10.0.0.1,UDP,556,5,0
2025-11-25T08:29:13.493519Z,10.140.247.252,10.0.0.2,UDP,416,2,0
2025-11-25T08:29:14.224519Z,192.168.52.5,192.168.0.10,TCP,586,4,0
2025-11-25T08:29:14.158519Z,192.168.225.236,10.0.0.2,UDP,423,1,0
2025-11-25T08:29:14.000519Z,192.168.147.223,192.168.156.121,TCP,259,4,0
2025-11-25T08:29:14.034519Z,192.168.112.85,10.0.0.2,UDP,422,1,0
2025-11-25T08:29:13.755519Z,192.168.119.241,192.168.184.1,TCP,256,3,0
2025-11-25T08:29:13.557519Z,10.234.60.46,10.0.0.2,TCP,296,1,0
2025-11-25T08:29:13.553519Z,10.202.99.212,10.48.61.163,UDP,193,1,0
2025-11-25T08:29:13.687519Z,10.207.146.190,192.168.132.197,UDP,576,5,0
2025-11-25T08:29:13.864519Z,10.189.111.104,192.168.170.216,TCP,1049,2,0
2025-11-25T08:29:14.068519Z,192.168.204.120,192.168.255.96,TCP,125,3,0
2025-11-25T08:29:13.725519Z,10.20.254.154,192.168.146.232,TCP,604,1,0
2025-11-25T08:29:13.771519Z,10.53.197.238,10.237.180.160,UDP,125,2,0
2025-11-25T08:29:14.074519Z,192.168.186.210,192.168.169.253,TCP,91,2,0
2025-11-25T08:29:13.905519Z,192.168.130.234,10.0.0.2,TCP,72,4,0
2025-11-25T08:29:13.500519Z,10.23.202.54,10.0.0.1,TCP,342,2,0
2025-11-25T08:29:14.165519Z,10.30.58.113,192.168.245.203,TCP,965,2,0
2025-11-25T08:29:13.470519Z,192.168.172.103,10.0.0.1,TCP,810,2,0
2025-11-25T08:29:14.351519Z,10.184.191.106,10.0.0.2,TCP,811,5,0
2025-11-25T08:29:14.194519Z,10.236.236.116,10.0.0.2,TCP,123,2,0
2025-11-25T08:29:13.857519Z,10.3.110.199,192.168.0.11,TCP,1601,3,0
2025-11-25T08:29:14.211519Z,10.200.245.212,10.0.0.1,TCP,222,5,0
2025-11-25T08:29:14.115519Z,10.236.3.138,10.0.0.1,TCP,1321,2,0
2025-11-25T08:29:13.569519Z,10.4.97.165,10.179.92.53,TCP,971,3,0
2025-11-25T08:29:14.154519Z,192.168.207.123,192.168.206.45,TCP,542,5,0
2025-11-25T08:29:14.026519Z,192.168.149.94,10.0.0.1,TCP,230,4,0
2025-11-25T08:29:13.537519Z,10.239.103.58,192.168.0.10,TCP,1102,3,0
2025-11-25T08:29:14.196519Z,10.6.236.61,10.0.0.1,ICMP,127,2,0
2025-11-25T08:29:13.442519Z,10.13.198.217,192.168.0.10,TCP,1138,2,0
2025-11-25T08:29:13.986519Z,10.153.92.114,192.168.0.11,TCP,227,5,0
2025-11-25T08:29:13.438519Z,10.220.41.173,10.0.0.1,TCP,706,2,0
2025-11-25T08:29:14.263519Z,192.168.1.241,192.168.0.10,UDP,83,1,0
2025-11-25T08:29:13.433519Z,192.168.103.210,10.196.182.175,UDP,494,3,0
2025-11-25T08:29:14.053519Z,10.173.84.92,10.72.248.159,TCP,1057,2,0
2025-11-25T08:29:13.673519Z,10.214.54.147,10.0.179.12,TCP,233,1,0
2025-11-25T08:29:14.203519Z,192.168.31.102,10.0.0.1,TCP,923,1,0
2025-11-25T08:29:13.876519Z,192.168.23.9,192.168.0.11,TCP,912,1,0
2025-11-25T08:29:13.945519Z,192.168.93.195,10.0.0.2,TCP,1033,1,0
2025-11-25T08:29:14.413519Z,10.21.157.137,10.0.0.1,TCP,879,2,0
2025-11-25T08:29:13.471519Z,10.20.103.184,192.168.73.169,TCP,949,3,0
2025-11-25T08:29:13.919519Z,192.168.44.204,10.0.0.2,TCP,88,4,0
2025-11-25T08:29:13.602519Z,192.168.173.39,192.168.0.11,TCP,1457,3,0
2025-11-25T08:29:14.990519Z,10.171.201.252,192.168.155.98,TCP,762,4,0
2025-11-25T08:29:15.360519Z,10.100.196.141,10.0.0.2,TCP,208,1,0
2025-11-25T08:29:14.953519Z,10.218.143.86,10.0.0.1,TCP,210,4,0
2025-11-25T08:29:14.840519Z,10.84.144.160,10.0.0.1,TCP,221,1,0
2025-11-25T08:29:14.873519Z,192.168.31.212,10.191.191.244,TCP,1268,2,0
2025-11-25T08:29:14.972519Z,10.210.15.102,192.168.219.161,UDP,345,3,0
2025-11-25T08:29:14.671519Z,192.168.81.18,10.156.77.143,UDP,467,5,0
2025-11-25T08:29:14.720519Z,10.127.53.57,10.155.41.248,UDP,595,1,0
2025-11-25T08:29:14.619519Z,10.30.202.137,10.142.121.138,TCP,554,4,0
2025-11-25T08:29:15.394519Z,10.73.98.58,10.146.46.59,TCP,544,2,0
2025-11-25T08:29:15.196519Z,10.188.169.239,192.168.0.10,TCP,1287,1,0
2025-11-25T08:29:15.041519Z,10.182.36.2,10.226.40.36,TCP,1073,2,0
2025-11-25T08:29:14.442519Z,10.117.243.45,10.43.233.70,TCP,230,1,0
2025-11-25T08:29:15.277519Z,192.168.7.6,192.168.0.10,TCP,289,5,0
2025-11-25T08:29:15.382519Z,10.94.143.126,192.168.0.11,ICMP,100,1,0
2025-11-25T08:29:14.501519Z,192.168.187.32,10.150.112.16,ICMP,91,5,0
2025-11-25T08:29:14.447519Z,192.168.248.116,192.168.0.11,UDP,300,2,0
2025-11-25T08:29:14.580519Z,10.225.83.78,10.188.201.60,UDP,306,4,0
2025-11-25T08:29:15.411519Z,10.2.243.229,10.0.0.1,TCP,101,1,0
2025-11-25T08:29:14.844519Z,10.23.252.136,10.48.92.177,TCP,859,3,0
2025-11-25T08:29:15.025519Z,192.168.171.1,10.0.0.2,TCP,1278,5,0
2025-11-25T08:29:14.692519Z,10.108.104.212,10.0.0.2,UDP,582,4,0
2025-11-25T08:29:15.008519Z,192.168.217.19,10.0.0.1,ICMP,62,3,0
2025-11-25T08:29:14.650519Z,10.202.92.77,192.168.0.11,UDP,164,1,0
2025-11-25T08:29:14.922519Z,192.168.45.82,10.0.0.2,UDP,436,3,0
2025-11-25T08:29:14.525519Z,10.204.64.212,192.168.164.37,UDP,407,1,0
2025-11-25T08:29:15.322519Z,10.163.192.94,192.168.0.11,UDP,460,3,0
2025-11-25T08:29:15.374519Z,10.115.251.186,10.0.0.2,UDP,123,2,0
2025-11-25T08:29:14.990519Z,10.40.233.33,10.194.146.150,TCP,629,4,0
2025-11-25T08:29:14.697519Z,10.128.165.255,192.168.199.87,TCP,465,4,0
2025-11-25T08:29:14.961519Z,10.10.132.190,10.66.47.33,UDP,460,5,0
2025-11-25T08:29:14.871519Z,10.5.165.99,10.0.0.1,UDP,138,2,0
2025-11-25T08:29:15.265519Z,192.168.254.134,10.193.103.221,TCP,1360,2,0
2025-11-25T08:29:15.256519Z,192.168.27.164,192.168.0.11,UDP,552,3,0
2025-11-25T08:29:14.607519Z,10.65.39.188,10.0.0.1,ICMP,79,1,0
2025-11-25T08:29:15.347519Z,192.168.71.71,10.67.30.105,TCP,329,4,0
2025-11-25T08:29:14.741519Z,192.168.178.112,10.0.0.1,UDP,466,1,0
2025-11-25T08:29:14.897519Z,10.233.91.156,10.132.10.162,UDP,204,5,0
2025-11-25T08:29:14.967519Z,10.10.181.111,10.0.0.1,TCP,866,5,0
2025-11-25T08:29:14.564519Z,10.69.87.190,10.0.0.1,TCP,594,5,0
2025-11-25T08:29:14.605519Z,192.168.242.123,192.168.0.11,ICMP,105,5,0
2025-11-25T08:29:15.240519Z,192.168.148.239,192.168.0.11,ICMP,92,4,0
2025-11-25T08:29:14.996519Z,192.168.23.30,192.168.0.10,TCP,787,1,0
2025-11-25T08:29:15.529519Z,10.153.95.39,10.0.0.1,TCP,1631,3,0
2025-11-25T08:29:15.668519Z,10.177.220.59,10.0.0.1,UDP,130,4,0
2025-11-25T08:29:16.115519Z,10.152.147.227,192.168.0.11,UDP,263,2,0
2025-11-25T08:29:15.836519Z,192.168.25.155,192.168.0.10,ICMP,75,1,0
2025-11-25T08:29:15.804519Z,10.152.24.20,192.168.0.10,TCP,310,5,0
