timestamp,src_ip,dst_ip,protocol,pkt_size,pkts_in_sec,label
2025-11-25T10:32:52.128026Z,10.177.199.66,10.0.0.2,ICMP,70,25,1
2025-11-25T10:32:51.841026Z,10.177.199.66,10.0.0.1,ICMP,98,168,1
2025-11-25T10:32:52.442026Z,192.168.217.247,192.168.0.11,ICMP,91,40,1
2025-11-25T10:32:52.295026Z,192.168.217.247,10.0.0.1,ICMP,63,121,1
2025-11-25T10:32:52.044026Z,10.70.102.74,192.168.0.11,ICMP,106,29,1
2025-11-25T10:32:52.010026Z,192.168.217.247,192.168.0.11,ICMP,88,146,1
2025-11-25T10:32:52.025026Z,10.70.102.74,10.0.0.1,ICMP,105,165,1
2025-11-25T10:32:52.188026Z,192.168.217.247,192.168.0.11,ICMP,64,169,1
2025-11-25T10:32:51.964026Z,192.168.217.247,10.0.0.1,ICMP,126,79,1
2025-11-25T10:32:52.138026Z,10.70.102.74,10.0.0.2,ICMP,67,140,1
2025-11-25T10:32:51.988026Z,10.177.199.66,10.0.0.2,ICMP,61,164,1
2025-11-25T10:32:52.375026Z,10.70.102.74,10.0.0.2,ICMP,126,95,1
2025-11-25T10:32:51.808026Z,192.168.217.247,192.168.0.11,ICMP,76,85,1
2025-11-25T10:32:52.227026Z,10.70.102.74,192.168.0.10,ICMP,52,164,1
2025-11-25T10:32:51.954026Z,10.70.102.74,192.168.0.10,ICMP,81,189,1
2025-11-25T10:32:52.266026Z,10.70.102.74,10.0.0.2,ICMP,63,151,1
2025-11-25T10:32:52.100026Z,10.177.199.66,10.0.0.1,ICMP,54,43,1
2025-11-25T10:32:51.614026Z,192.168.217.247,10.0.0.2,ICMP,120,139,1
2025-11-25T10:32:52.560026Z,10.177.199.66,192.168.0.11,ICMP,96,194,1
2025-11-25T10:32:52.358026Z,10.177.199.66,192.168.0.10,ICMP,102,138,1
2025-11-25T10:32:51.807026Z,192.168.217.247,10.0.0.2,ICMP,82,72,1
2025-11-25T10:32:51.889026Z,192.168.217.247,192.168.0.11,ICMP,78,173,1
2025-11-25T10:32:51.664026Z,10.70.102.74,192.168.0.11,ICMP,67,168,1
2025-11-25T10:32:51.724026Z,10.177.199.66,10.0.0.1,ICMP,80,130,1
2025-11-25T10:32:52.003026Z,192.168.217.247,10.0.0.1,ICMP,104,59,1
2025-11-25T10:32:52.021026Z,10.70.102.74,192.168.0.10,ICMP,131,162,1
2025-11-25T10:32:52.505026Z,192.168.217.247,10.0.0.2,ICMP,100,111,1
2025-11-25T10:32:52.226026Z,10.70.102.74,192.168.0.10,ICMP,64,130,1
2025-11-25T10:32:52.412026Z,10.177.199.66,10.0.0.1,ICMP,86,44,1
2025-11-25T10:32:52.538026Z,10.70.102.74,192.168.0.10,ICMP,138,188,1
2025-11-25T10:32:52.275026Z,10.70.102.74,10.0.0.1,ICMP,54,145,1
2025-11-25T10:32:52.432026Z,10.177.199.66,192.168.0.10,ICMP,83,167,1
2025-11-25T10:32:52.453026Z,10.70.102.74,192.168.0.10,ICMP,117,74,1
2025-11-25T10:32:52.303026Z,10.177.199.66,192.168.0.11,ICMP,111,34,1
2025-11-25T10:32:52.360026Z,192.168.217.247,192.168.0.10,ICMP,68,166,1
2025-11-25T10:32:51.628026Z,192.168.217.247,192.168.0.10,ICMP,81,42,1
2025-11-25T10:32:52.164026Z,10.177.199.66,192.168.0.11,ICMP,105,97,1
2025-11-25T10:32:52.355026Z,10.70.102.74,192.168.0.11,ICMP,67,158,1
2025-11-25T10:32:52.112026Z,10.177.199.66,192.168.0.11,ICMP,69,87,1
2025-11-25T10:32:51.961026Z,10.177.199.66,192.168.0.11,ICMP,85,74,1
2025-11-25T10:32:52.113026Z,10.177.199.66,192.168.0.11,ICMP,76,34,1
2025-11-25T10:32:51.751026Z,10.177.199.66,10.0.0.1,ICMP,105,185,1
2025-11-25T10:32:52.203026Z,192.168.217.247,192.168.0.11,ICMP,73,175,1
2025-11-25T10:32:52.573026Z,192.168.217.247,10.0.0.2,ICMP,89,96,1
2025-11-25T10:32:52.391026Z,10.177.199.66,192.168.0.10,ICMP,76,172,1
2025-11-25T10:32:51.935026Z,10.177.199.66,10.0.0.1,ICMP,80,195,1
2025-11-25T10:32:51.962026Z,10.70.102.74,10.0.0.1,ICMP,100,135,1
2025-11-25T10:32:51.663026Z,10.177.199.66,10.0.0.1,ICMP,68,99,1
2025-11-25T10:32:52.027026Z,192.168.217.247,192.168.0.10,ICMP,81,96,1
2025-11-25T10:32:52.199026Z,10.177.199.66,10.0.0.2,ICMP,86,132,1
2025-11-25T10:32:51.880026Z,10.70.102.74,192.168.0.11,ICMP,124,51,1
2025-11-25T10:32:52.270026Z,192.168.217.247,10.0.0.1,ICMP,72,65,1
2025-11-25T10:32:51.716026Z,10.70.102.74,10.0.0.1,ICMP,96,167,1
2025-11-25T10:32:52.433026Z,192.168.217.247,192.168.0.11,ICMP,96,109,1
2025-11-25T10:32:52.162026Z,10.70.102.74,10.0.0.1,ICMP,102,183,1
2025-11-25T10:32:51.643026Z,10.177.199.66,192.168.0.10,ICMP,62,174,1
2025-11-25T10:32:51.824026Z,10.177.199.66,10.0.0.2,ICMP,70,159,1
2025-11-25T10:32:52.023026Z,192.168.217.247,192.168.0.11,ICMP,50,77,1
2025-11-25T10:32:52.125026Z,10.70.102.74,192.168.0.10,ICMP,85,26,1
2025-11-25T10:32:51.769026Z,192.168.217.247,192.168.0.10,ICMP,125,69,1
2025-11-25T10:32:52.406026Z,192.168.217.247,10.0.0.1,ICMP,78,27,1
2025-11-25T10:32:51.668026Z,10.177.199.66,192.168.0.10,ICMP,104,139,1
2025-11-25T10:32:51.694026Z,192.168.217.247,10.0.0.1,ICMP,112,34,1
2025-11-25T10:32:51.992026Z,192.168.217.247,10.0.0.1,ICMP,89,165,1
2025-11-25T10:32:52.387026Z,192.168.217.247,10.0.0.1,ICMP,83,180,1
2025-11-25T10:32:52.401026Z,192.168.217.247,192.168.0.10,ICMP,71,106,1
2025-11-25T10:32:51.721026Z,192.168.217.247,10.0.0.1,ICMP,114,171,1
2025-11-25T10:32:51.825026Z,192.168.217.247,192.168.0.11,ICMP,91,148,1
2025-11-25T10:32:52.041026Z,192.168.217.247,192.168.0.11,ICMP,63,157,1
2025-11-25T10:32:51.609026Z,192.168.217.247,192.168.0.10,ICMP,116,172,1
2025-11-25T10:32:52.469026Z,10.177.199.66,10.0.0.2,ICMP,122,162,1
2025-11-25T10:32:52.526026Z,192.168.217.247,192.168.0.10,ICMP,60,199,1
2025-11-25T10:32:51.701026Z,192.168.217.247,192.168.0.11,ICMP,55,171,1
2025-11-25T10:32:51.823026Z,10.177.199.66,10.0.0.2,ICMP,70,91,1
2025-11-25T10:32:52.188026Z,10.70.102.74,10.0.0.2,ICMP,55,87,1
2025-11-25T10:32:51.640026Z,192.168.217.247,10.0.0.1,ICMP,143,74,1
2025-11-25T10:32:52.087026Z,192.168.217.247,10.0.0.1,ICMP,139,146,1
2025-11-25T10:32:51.969026Z,192.168.217.247,192.168.0.10,ICMP,72,134,1
2025-11-25T10:32:51.859026Z,192.168.217.247,10.0.0.1,ICMP,80,37,1
2025-11-25T10:32:52.305026Z,10.177.199.66,192.168.0.11,ICMP,130,53,1
2025-11-25T10:32:52.336026Z,10.177.199.66,10.0.0.2,ICMP,97,119,1
2025-11-25T10:32:52.204026Z,10.70.102.74,10.0.0.1,ICMP,80,192,1
2025-11-25T10:32:51.693026Z,10.177.199.66,10.0.0.1,ICMP,68,32,1
2025-11-25T10:32:52.449026Z,192.168.217.247,10.0.0.1,ICMP,78,51,1
2025-11-25T10:32:52.281026Z,192.168.217.247,10.0.0.2,ICMP,122,185,1
2025-11-25T10:32:52.396026Z,10.177.199.66,10.0.0.2,ICMP,59,103,1
2025-11-25T10:32:51.963026Z,192.168.217.247,192.168.0.11,ICMP,105,54,1
2025-11-25T10:32:51.658026Z,10.70.102.74,10.0.0.2,ICMP,62,92,1
2025-11-25T10:32:52.433026Z,192.168.217.247,192.168.0.10,ICMP,95,188,1
2025-11-25T10:32:52.302026Z,192.168.217.247,10.0.0.1,ICMP,92,169,1
2025-11-25T10:32:52.318026Z,10.70.102.74,10.0.0.1,ICMP,106,160,1
2025-11-25T10:32:51.647026Z,10.70.102.74,192.168.0.10,ICMP,57,42,1
2025-11-25T10:32:51.664026Z,10.177.199.66,10.0.0.1,ICMP,100,128,1
2025-11-25T10:32:51.604026Z,192.168.217.247,10.0.0.1,ICMP,94,46,1
2025-11-25T10:32:52.562026Z,192.168.217.247,10.0.0.1,ICMP,68,124,1
2025-11-25T10:32:52.457026Z,10.177.199.66,10.0.0.1,ICMP,108,46,1
2025-11-25T10:32:51.860026Z,10.177.199.66,10.0.0.2,ICMP,74,103,1
2025-11-25T10:32:51.867026Z,10.70.102.74,192.168.0.10,ICMP,68,22,1
2025-11-25T10:32:52.202026Z,192.168.217.247,192.168.0.10,ICMP,131,148,1
2025-11-25T10:32:51.633026Z,10.70.102.74,10.0.0.2,ICMP,122,87,1
2025-11-25T10:32:51.946026Z,10.70.102.74,192.168.0.11,ICMP,100,195,1
2025-11-25T10:32:52.231026Z,192.168.217.247,192.168.0.10,ICMP,101,144,1
2025-11-25T10:32:51.862026Z,10.177.199.66,192.168.0.10,ICMP,59,190,1
2025-11-25T10:32:52.231026Z,192.168.217.247,10.0.0.1,ICMP,81,136,1
2025-11-25T10:32:52.550026Z,192.168.217.247,192.168.0.11,ICMP,114,100,1
2025-11-25T10:32:52.466026Z,10.177.199.66,192.168.0.10,ICMP,85,119,1
2025-11-25T10:32:52.217026Z,10.177.199.66,192.168.0.10,ICMP,58,120,1
2025-11-25T10:32:52.558026Z,10.70.102.74,192.168.0.11,ICMP,68,181,1
2025-11-25T10:32:52.008026Z,10.177.199.66,192.168.0.11,ICMP,83,116,1
2025-11-25T10:32:52.509026Z,192.168.217.247,192.168.0.10,ICMP,112,54,1
2025-11-25T10:32:52.587026Z,192.168.217.247,192.168.0.11,ICMP,70,134,1
2025-11-25T10:32:52.578026Z,10.70.102.74,10.0.0.1,ICMP,73,119,1
2025-11-25T10:32:51.738026Z,192.168.217.247,192.168.0.11,ICMP,69,68,1
2025-11-25T10:32:51.913026Z,192.168.217.247,10.0.0.2,ICMP,86,122,1
2025-11-25T10:32:52.495026Z,192.168.217.247,192.168.0.11,ICMP,95,51,1
2025-11-25T10:32:52.003026Z,10.70.102.74,192.168.0.11,ICMP,79,145,1
2025-11-25T10:32:52.439026Z,192.168.217.247,192.168.0.10,ICMP,53,113,1
2025-11-25T10:32:52.439026Z,10.70.102.74,10.0.0.2,ICMP,60,57,1
2025-11-25T10:32:51.928026Z,10.177.199.66,192.168.0.10,ICMP,84,107,1
2025-11-25T10:32:51.753026Z,10.70.102.74,192.168.0.11,ICMP,91,153,1
2025-11-25T10:32:51.926026Z,192.168.217.247,192.168.0.10,ICMP,93,36,1
2025-11-25T10:32:52.061026Z,10.177.199.66,10.0.0.1,ICMP,98,34,1
2025-11-25T10:32:51.945026Z,10.177.199.66,10.0.0.1,ICMP,94,78,1
2025-11-25T10:32:51.936026Z,10.177.199.66,10.0.0.1,ICMP,78,151,1
2025-11-25T10:32:51.876026Z,10.70.102.74,192.168.0.11,ICMP,56,179,1
2025-11-25T10:32:51.833026Z,10.70.102.74,10.0.0.2,ICMP,64,51,1
2025-11-25T10:32:51.604026Z,192.168.217.247,10.0.0.1,ICMP,99,168,1
2025-11-25T10:32:51.875026Z,10.70.102.74,10.0.0.2,ICMP,89,90,1
2025-11-25T10:32:52.528026Z,192.168.217.247,10.0.0.1,ICMP,88,157,1
2025-11-25T10:32:52.546026Z,10.70.102.74,10.0.0.2,ICMP,81,70,1
2025-11-25T10:32:52.295026Z,192.168.217.247,192.168.0.11,ICMP,131,171,1
2025-11-25T10:32:52.378026Z,192.168.217.247,10.0.0.2,ICMP,119,31,1
2025-11-25T10:32:52.372026Z,10.177.199.66,10.0.0.1,ICMP,100,155,1
2025-11-25T10:32:51.748026Z,10.177.199.66,10.0.0.1,ICMP,72,164,1
2025-11-25T10:32:52.484026Z,192.168.217.247,10.0.0.1,ICMP,77,23,1
2025-11-25T10:32:52.581026Z,10.177.199.66,192.168.0.11,ICMP,78,61,1
2025-11-25T10:32:52.594026Z,10.70.102.74,192.168.0.10,ICMP,89,177,1
2025-11-25T10:32:52.370026Z,10.70.102.74,10.0.0.2,ICMP,96,149,1
2025-11-25T10:32:52.082026Z,10.70.102.74,192.168.0.10,ICMP,128,108,1
2025-11-25T10:32:52.485026Z,10.177.199.66,192.168.0.11,ICMP,80,96,1
2025-11-25T10:32:52.112026Z,192.168.217.247,10.0.0.2,ICMP,79,146,1
2025-11-25T10:32:52.441026Z,192.168.217.247,10.0.0.2,ICMP,73,67,1
2025-11-25T10:32:51.729026Z,192.168.217.247,192.168.0.10,ICMP,67,37,1
2025-11-25T10:32:52.518026Z,10.70.102.74,10.0.0.2,ICMP,76,31,1
2025-11-25T10:32:51.853026Z,10.70.102.74,192.168.0.10,ICMP,74,154,1
2025-11-25T10:32:51.789026Z,192.168.217.247,192.168.0.11,ICMP,56,87,1
2025-11-25T10:32:52.049026Z,10.70.102.74,192.168.0.11,ICMP,82,116,1
2025-11-25T10:32:52.323026Z,10.177.199.66,10.0.0.2,ICMP,95,146,1
2025-11-25T10:32:51.904026Z,10.70.102.74,192.168.0.11,ICMP,70,53,1
2025-11-25T10:32:51.654026Z,192.168.217.247,192.168.0.11,ICMP,70,195,1
2025-11-25T10:32:52.460026Z,10.177.199.66,192.168.0.11,ICMP,89,68,1
2025-11-25T10:32:51.703026Z,10.70.102.74,10.0.0.2,ICMP,72,188,1
2025-11-25T10:32:52.268026Z,10.177.199.66,192.168.0.11,ICMP,103,41,1
2025-11-25T10:32:51.861026Z,10.70.102.74,10.0.0.2,ICMP,63,51,1
2025-11-25T10:32:51.613026Z,10.70.102.74,10.0.0.1,ICMP,89,111,1
2025-11-25T10:32:51.743026Z,192.168.217.247,192.168.0.11,ICMP,109,138,1
2025-11-25T10:32:51.917026Z,10.70.102.74,10.0.0.2,ICMP,60,176,1
2025-11-25T10:32:52.468026Z,10.70.102.74,10.0.0.1,ICMP,94,112,1
2025-11-25T10:32:51.830026Z,10.177.199.66,10.0.0.2,ICMP,105,168,1
2025-11-25T10:32:52.553026Z,10.70.102.74,10.0.0.2,ICMP,96,177,1
2025-11-25T10:32:52.076026Z,10.177.199.66,10.0.0.1,ICMP,67,72,1
2025-11-25T10:32:52.408026Z,192.168.217.247,192.168.0.10,ICMP,67,173,1
2025-11-25T10:32:52.212026Z,10.70.102.74,192.168.0.10,ICMP,116,199,1
2025-11-25T10:32:51.962026Z,192.168.217.247,192.168.0.11,ICMP,82,155,1
2025-11-25T10:32:52.134026Z,192.168.217.247,10.0.0.1,ICMP,132,151,1
2025-11-25T10:32:52.011026Z,10.177.199.66,10.0.0.2,ICMP,63,171,1
2025-11-25T10:32:51.755026Z,10.70.102.74,192.168.0.10,ICMP,71,76,1
2025-11-25T10:32:52.125026Z,10.177.199.66,192.168.0.11,ICMP,107,31,1
2025-11-25T10:32:52.573026Z,10.177.199.66,10.0.0.2,ICMP,57,67,1
2025-11-25T10:32:51.832026Z,192.168.217.247,192.168.0.10,ICMP,77,132,1
2025-11-25T10:32:51.612026Z,10.70.102.74,192.168.0.11,ICMP,78,99,1
2025-11-25T10:32:52.347026Z,192.168.217.247,10.0.0.2,ICMP,106,138,1
2025-11-25T10:32:51.915026Z,10.70.102.74,192.168.0.11,ICMP,121,85,1
2025-11-25T10:32:51.604026Z,10.70.102.74,10.0.0.1,ICMP,71,125,1
2025-11-25T10:32:52.478026Z,10.70.102.74,192.168.0.11,ICMP,48,135,1
2025-11-25T10:32:51.984026Z,192.168.217.247,10.0.0.2,ICMP,79,160,1
2025-11-25T10:32:52.470026Z,10.177.199.66,10.0.0.1,ICMP,136,195,1
2025-11-25T10:32:52.258026Z,192.168.217.247,10.0.0.2,ICMP,69,74,1
2025-11-25T10:32:52.477026Z,192.168.217.247,192.168.0.11,ICMP,136,62,1
2025-11-25T10:32:52.090026Z,192.168.217.247,192.168.0.10,ICMP,105,129,1
2025-11-25T10:32:51.865026Z,192.168.217.247,10.0.0.2,ICMP,86,22,1
2025-11-25T10:32:52.526026Z,10.70.102.74,192.168.0.10,ICMP,104,130,1
2025-11-25T10:32:52.181026Z,10.177.199.66,10.0.0.1,ICMP,112,188,1
2025-11-25T10:32:52.587026Z,10.70.102.74,10.0.0.1,ICMP,105,110,1
2025-11-25T10:32:51.835026Z,10.177.199.66,10.0.0.2,ICMP,64,87,1
2025-11-25T10:32:51.808026Z,10.70.102.74,192.168.0.10,ICMP,111,163,1
2025-11-25T10:32:51.691026Z,10.177.199.66,192.168.0.10,ICMP,128,109,1
2025-11-25T10:32:51.698026Z,10.177.199.66,192.168.0.10,ICMP,60,119,1
2025-11-25T10:32:52.365026Z,10.177.199.66,192.168.0.11,ICMP,101,141,1
2025-11-25T10:32:52.373026Z,192.168.217.247,10.0.0.1,ICMP,80,77,1
2025-11-25T10:32:52.406026Z,10.70.102.74,192.168.0.10,ICMP,117,44,1
2025-11-25T10:32:51.683026Z,192.168.217.247,192.168.0.11,ICMP,99,109,1
2025-11-25T10:32:52.545026Z,10.70.102.74,192.168.0.10,ICMP,112,62,1
2025-11-25T10:32:51.673026Z,192.168.217.247,10.0.0.2,ICMP,93,70,1
2025-11-25T10:32:52.541026Z,10.177.199.66,10.0.0.2,ICMP,123,69,1
2025-11-25T10:32:52.529026Z,192.168.217.247,192.168.0.11,ICMP,83,65,1
2025-11-25T10:32:52.098026Z,10.70.102.74,192.168.0.11,ICMP,87,141,1
2025-11-25T10:32:52.097026Z,10.70.102.74,10.0.0.2,ICMP,92,128,1
2025-11-25T10:32:51.671026Z,10.177.199.66,192.168.0.10,ICMP,64,172,1
2025-11-25T10:32:51.672026Z,192.168.217.247,192.168.0.10,ICMP,82,162,1
2025-11-25T10:32:51.622026Z,192.168.217.247,192.168.0.10,ICMP,69,145,1
2025-11-25T10:32:52.473026Z,10.177.199.66,10.0.0.2,ICMP,75,23,1
2025-11-25T10:32:52.293026Z,10.70.102.74,192.168.0.11,ICMP,63,27,1
2025-11-25T10:32:51.631026Z,10.177.199.66,10.0.0.1,ICMP,57,47,1
2025-11-25T10:32:51.940026Z,10.70.102.74,10.0.0.1,ICMP,72,70,1
2025-11-25T10:32:52.020026Z,10.70.102.74,192.168.0.11,ICMP,85,39,1
2025-11-25T10:32:51.865026Z,192.168.217.247,10.0.0.1,ICMP,52,154,1
2025-11-25T10:32:52.571026Z,10.70.102.74,10.0.0.1,ICMP,130,84,1
2025-11-25T10:32:52.443026Z,10.70.102.74,10.0.0.1,ICMP,89,188,1
2025-11-25T10:32:52.215026Z,192.168.217.247,10.0.0.1,ICMP,96,143,1
2025-11-25T10:32:51.827026Z,192.168.217.247,10.0.0.1,ICMP,82,166,1
2025-11-25T10:32:51.988026Z,10.70.102.74,10.0.0.2,ICMP,82,29,1
2025-11-25T10:32:52.196026Z,192.168.217.247,192.168.0.11,ICMP,54,66,1
2025-11-25T10:32:52.377026Z,10.177.199.66,192.168.0.11,ICMP,69,77,1
2025-11-25T10:32:52.288026Z,10.177.199.66,10.0.0.1,ICMP,83,119,1
2025-11-25T10:32:52.179026Z,192.168.217.247,192.168.0.11,ICMP,81,112,1
2025-11-25T10:32:52.233026Z,10.70.102.74,10.0.0.1,ICMP,116,185,1
2025-11-25T10:32:51.970026Z,10.70.102.74,192.168.0.11,ICMP,86,145,1
2025-11-25T10:32:52.076026Z,10.177.199.66,10.0.0.1,ICMP,71,98,1
2025-11-25T10:32:52.292026Z,192.168.217.247,10.0.0.1,ICMP,134,193,1
2025-11-25T10:32:52.109026Z,10.177.199.66,10.0.0.2,ICMP,120,125,1
2025-11-25T10:32:51.602026Z,192.168.217.247,192.168.0.11,ICMP,86,150,1
2025-11-25T10:32:52.163026Z,192.168.217.247,192.168.0.11,ICMP,89,154,1
2025-11-25T10:32:51.949026Z,192.168.217.247,192.168.0.11,ICMP,84,148,1
2025-11-25T10:32:51.985026Z,10.70.102.74,192.168.0.10,ICMP,100,198,1
2025-11-25T10:32:52.535026Z,10.177.199.66,192.168.0.11,ICMP,69,147,1
2025-11-25T10:32:51.650026Z,10.177.199.66,192.168.0.11,ICMP,61,121,1
2025-11-25T10:32:52.457026Z,10.70.102.74,192.168.0.11,ICMP,130,109,1
2025-11-25T10:32:52.206026Z,10.70.102.74,192.168.0.10,ICMP,99,133,1
2025-11-25T10:32:52.269026Z,192.168.217.247,192.168.0.11,ICMP,87,169,1
2025-11-25T10:32:52.246026Z,10.70.102.74,192.168.0.11,ICMP,88,110,1
2025-11-25T10:32:52.460026Z,192.168.217.247,10.0.0.2,ICMP,87,84,1
2025-11-25T10:32:52.482026Z,10.70.102.74,10.0.0.1,ICMP,110,84,1
2025-11-25T10:32:51.622026Z,10.70.102.74,10.0.0.2,ICMP,87,173,1
2025-11-25T10:32:52.260026Z,10.177.199.66,192.168.0.10,ICMP,116,154,1
2025-11-25T10:32:52.223026Z,10.70.102.74,192.168.0.10,ICMP,103,179,1
2025-11-25T10:32:51.862026Z,10.70.102.74,10.0.0.1,ICMP,73,109,1
2025-11-25T10:32:51.884026Z,192.168.217.247,10.0.0.1,ICMP,129,154,1
2025-11-25T10:32:51.605026Z,10.70.102.74,10.0.0.2,ICMP,83,156,1
2025-11-25T10:32:51.978026Z,10.70.102.74,10.0.0.2,ICMP,77,50,1
2025-11-25T10:32:51.851026Z,10.70.102.74,192.168.0.11,ICMP,94,154,1
2025-11-25T10:32:51.641026Z,192.168.217.247,192.168.0.10,ICMP,123,141,1
2025-11-25T10:32:51.824026Z,10.70.102.74,10.0.0.2,ICMP,74,90,1
2025-11-25T10:32:51.687026Z,10.70.102.74,10.0.0.1,ICMP,122,75,1
2025-11-25T10:32:51.778026Z,192.168.217.247,192.168.0.10,ICMP,91,46,1
2025-11-25T10:32:51.644026Z,192.168.217.247,10.0.0.2,ICMP,81,78,1
2025-11-25T10:32:52.488026Z,192.168.217.247,192.168.0.11,ICMP,103,72,1
2025-11-25T10:32:51.804026Z,10.70.102.74,192.168.0.11,ICMP,81,129,1
2025-11-25T10:32:51.870026Z,192.168.217.247,192.168.0.11,ICMP,111,29,1
2025-11-25T10:32:51.851026Z,10.177.199.66,10.0.0.2,ICMP,116,166,1
2025-11-25T10:32:52.232026Z,10.70.102.74,192.168.0.10,ICMP,62,57,1
2025-11-25T10:32:52.399026Z,10.177.199.66,192.168.0.10,ICMP,126,33,1
2025-11-25T10:32:52.496026Z,10.177.199.66,10.0.0.1,ICMP,74,131,1
2025-11-25T10:32:51.643026Z,10.70.102.74,10.0.0.1,ICMP,118,103,1
2025-11-25T10:32:51.715026Z,10.70.102.74,192.168.0.10,ICMP,84,138,1
2025-11-25T10:32:52.085026Z,192.168.217.247,192.168.0.11,ICMP,72,80,1
2025-11-25T10:32:52.481026Z,10.177.199.66,192.168.0.11,ICMP,58,75,1
2025-11-25T10:32:52.508026Z,10.70.102.74,192.168.0.11,ICMP,122,89,1
2025-11-25T10:32:52.320026Z,10.70.102.74,10.0.0.2,ICMP,106,108,1
2025-11-25T10:32:52.282026Z,192.168.217.247,10.0.0.2,ICMP,69,139,1
2025-11-25T10:32:51.627026Z,192.168.217.247,192.168.0.11,ICMP,116,105,1
2025-11-25T10:32:52.041026Z,10.70.102.74,10.0.0.1,ICMP,75,199,1
2025-11-25T10:32:52.152026Z,192.168.217.247,10.0.0.1,ICMP,103,66,1
2025-11-25T10:32:51.842026Z,192.168.217.247,192.168.0.11,ICMP,99,75,1
2025-11-25T10:32:52.181026Z,10.177.199.66,10.0.0.2,ICMP,71,84,1
2025-11-25T10:32:51.970026Z,192.168.217.247,192.168.0.10,ICMP,86,73,1
2025-11-25T10:32:52.529026Z,10.177.199.66,192.168.0.11,ICMP,100,134,1
2025-11-25T10:32:51.607026Z,10.70.102.74,10.0.0.1,ICMP,93,31,1
2025-11-25T10:32:52.241026Z,10.70.102.74,192.168.0.10,ICMP,77,129,1
2025-11-25T10:32:51.871026Z,10.177.199.66,192.168.0.11,ICMP,73,155,1
2025-11-25T10:32:51.807026Z,192.168.217.247,192.168.0.10,ICMP,89,88,1
2025-11-25T10:32:52.122026Z,10.177.199.66,10.0.0.1,ICMP,66,109,1
2025-11-25T10:32:52.071026Z,10.177.199.66,192.168.0.11,ICMP,136,188,1
2025-11-25T10:32:51.889026Z,192.168.217.247,10.0.0.1,ICMP,105,87,1
2025-11-25T10:32:52.233026Z,10.177.199.66,192.168.0.11,ICMP,71,177,1
2025-11-25T10:32:51.608026Z,10.177.199.66,10.0.0.1,ICMP,112,149,1
2025-11-25T10:32:51.848026Z,192.168.217.247,192.168.0.11,ICMP,132,82,1
2025-11-25T10:32:52.355026Z,10.177.199.66,192.168.0.11,ICMP,99,103,1
2025-11-25T10:32:52.362026Z,192.168.217.247,192.168.0.10,ICMP,108,88,1
2025-11-25T10:32:52.508026Z,10.177.199.66,192.168.0.10,ICMP,110,26,1
2025-11-25T10:32:51.802026Z,10.177.199.66,10.0.0.1,ICMP,93,115,1
2025-11-25T10:32:52.044026Z,10.177.199.66,192.168.0.10,ICMP,66,179,1
2025-11-25T10:32:52.397026Z,10.177.199.66,10.0.0.1,ICMP,101,72,1
2025-11-25T10:32:52.451026Z,192.168.217.247,10.0.0.1,ICMP,99,173,1
2025-11-25T10:32:52.272026Z,192.168.217.247,192.168.0.11,ICMP,73,25,1
2025-11-25T10:32:52.580026Z,192.168.217.247,10.0.0.2,ICMP,106,122,1
2025-11-25T10:32:51.959026Z,10.70.102.74,10.0.0.1,ICMP,60,172,1
2025-11-25T10:32:52.256026Z,192.168.217.247,10.0.0.1,ICMP,104,35,1
2025-11-25T10:32:52.421026Z,10.177.199.66,192.168.0.11,ICMP,85,26,1
2025-11-25T10:32:51.718026Z,10.177.199.66,192.168.0.10,ICMP,61,103,1
2025-11-25T10:32:51.602026Z,10.177.199.66,192.168.0.10,ICMP,59,190,1
2025-11-25T10:32:52.568026Z,192.168.217.247,10.0.0.2,ICMP,84,197,1
2025-11-25T10:32:52.472026Z,10.70.102.74,10.0.0.2,ICMP,129,97,1
2025-11-25T10:32:52.139026Z,10.177.199.66,10.0.0.1,ICMP,85,34,1
2025-11-25T10:32:52.529026Z,10.70.102.74,192.168.0.10,ICMP,85,134,1
2025-11-25T10:32:51.820026Z,192.168.217.247,192.168.0.10,ICMP,97,144,1
2025-11-25T10:32:52.212026Z,10.70.102.74,10.0.0.2,ICMP,109,58,1
2025-11-25T10:32:51.875026Z,192.168.217.247,192.168.0.10,ICMP,107,80,1
2025-11-25T10:32:52.136026Z,10.177.199.66,192.168.0.10,ICMP,95,60,1
2025-11-25T10:32:52.095026Z,10.177.199.66,10.0.0.2,ICMP,108,55,1
2025-11-25T10:32:52.045026Z,10.70.102.74,10.0.0.2,ICMP,91,45,1
2025-11-25T10:32:52.114026Z,10.70.102.74,10.0.0.2,ICMP,108,185,1
2025-11-25T10:32:52.076026Z,192.168.217.247,192.168.0.11,ICMP,110,154,1
2025-11-25T10:32:52.275026Z,192.168.217.247,10.0.0.1,ICMP,94,171,1
2025-11-25T10:32:51.640026Z,10.177.199.66,10.0.0.1,ICMP,119,167,1
2025-11-25T10:32:52.031026Z,192.168.217.247,192.168.0.10,ICMP,105,148,1
2025-11-25T10:32:52.062026Z,10.70.102.74,10.0.0.1,ICMP,115,23,1
2025-11-25T10:32:52.442026Z,192.168.217.247,192.168.0.10,ICMP,94,169,1
2025-11-25T10:32:52.355026Z,10.177.199.66,192.168.0.10,ICMP,86,166,1
2025-11-25T10:32:51.737026Z,192.168.217.247,192.168.0.10,ICMP,75,94,1
